,Year,target,source,Rice_T_N_kg,Rice_T_P_kg,N_surplus_rice,P_surplus_rice,N_leach_image_rice,P_los_rice,Wheat_T_N_kg,Wheat_T_P_kg,N_leach_image_Wheat,P_loss_wheat,n_leach_r_w,P_leach_r_w,grey_water_r_w_liter,grey_water_r_w_BCM
346,2018,MP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2018,MZ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2018,NL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2018,OD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2018,PN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2018,PD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2018,RJ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2018,SK,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2018,TE,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2018,TN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2018,TR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2018,UR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2018,UP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2018,WB,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2019,AP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2019,AN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2019,AR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2019,AS,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2019,BR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2019,CH,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2019,CN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2019,DD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2019,DL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2019,DN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2019,GA,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2019,GJ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2019,HP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2019,HR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2019,JH,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2019,JK,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2019,KL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2019,KA,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2019,LD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2019,MH,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2019,ML,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2019,MN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2019,MP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2019,MZ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2019,NL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2019,OD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2019,PN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2019,PD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2019,RJ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2019,SK,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2019,TE,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2019,TN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2019,TR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2019,UR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2019,UP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2019,WB,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2020,AP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2020,AN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2020,AR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2020,AS,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2020,BR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2020,CH,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2020,CN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2020,DD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2020,DL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2020,DN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2020,GA,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2020,GJ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2020,HP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2020,HR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2020,JH,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2020,JK,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2020,KL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2020,KA,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2020,LD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2020,MH,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2020,ML,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2020,MN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2020,MP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2020,MZ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2020,NL,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2020,OD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2020,PN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2020,PD,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2020,RJ,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2020,SK,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2020,TE,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2020,TN,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2020,TR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2020,UR,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2020,UP,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2020,WB,AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2009,AP,AP,12816795.1,4326637.613,10283867.2,3776854.813,2684089.339,307191.2705,431583.1343,112920.4438,98509.55215,8017.35151,2782598.891,315208.622,3.21E+12,3.213921751
433,2009,AN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2009,AR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2009,AS,AP,7120905.896,2403844.257,5713631.996,2098389.457,1491257.951,170672.9422,0,0,0,0,1491257.951,170672.9422,1.74E+12,1.739868488
436,2009,BR,AP,151111.4313,51011.53584,121247.9313,44529.53584,31645.71007,3621.819045,0,0,0,0,31645.71007,3621.819045,36921428448,0.036921428
437,2009,CH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2009,CN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2009,DD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2009,DL,AP,850401.6099,287074.8548,682340.4099,250596.4548,178090.847,20382.31469,0,0,0,0,178090.847,20382.31469,2.08E+11,0.207780721
441,2009,DN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2009,GA,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2009,GJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2009,HP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2009,HR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2009,JH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2009,JK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2009,KL,AP,76148411.89,25705847.73,61099529.89,22439423.73,15946977.3,1825115.189,0,0,0,0,15946977.3,1825115.189,1.86E+13,18.60552916
449,2009,KA,AP,29699564.72,10025849.12,23830167.92,8751871.52,6219673.827,711835.2875,0,0,0,0,6219673.827,711835.2875,7.26E+12,7.256567849
450,2009,LD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2009,MH,AP,686169.9204,231634.2396,550565.1204,202200.6396,143697.4964,16446.03101,0,0,0,0,143697.4964,16446.03101,1.68E+11,0.167653588
452,2009,ML,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2009,MN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2009,MP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2009,MZ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2009,NL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2009,OD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2009,PN,AP,1688205.161,569896.9121,1354572.461,497480.5121,353543.4123,40462.68076,0,0,0,0,353543.4123,40462.68076,4.12E+11,0.412483328
459,2009,PD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2009,RJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2009,SK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2009,TE,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2009,TN,AP,138223747.6,46660967.98,110907184.9,40731791.58,28946775.26,3312928.727,0,0,0,0,28946775.26,3312928.727,3.38E+13,33.77254894
464,2009,TR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2009,UR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2009,UP,AP,172913.2534,58371.29955,138741.1534,50954.09955,36211.44104,4144.362268,0,0,0,0,36211.44104,4144.362268,42248321370,0.042248321
467,2009,WB,AP,342236.3863,115530.662,274601.6863,100850.262,71671.04012,8202.677002,0,0,0,0,71671.04012,8202.677002,83619459801,0.08361946
468,2010,AP,AP,5524663.385,2104972.293,4312553.585,1841878.693,1125576.486,149453.0328,789600.7514,252035.163,177169.3712,17894.49657,1302745.857,167347.5294,1.70E+12,1.702425202
469,2010,AN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2010,AR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2010,AS,AP,4951982.713,1886773.126,3865518.913,1650951.526,1008900.436,133960.8919,0,0,0,0,1008900.436,133960.8919,1.36E+12,1.362028929
472,2010,BR,AP,4162224.314,1585864.377,3249033.314,1387652.377,847997.695,112596.3708,0,0,0,0,847997.695,112596.3708,1.14E+12,1.144808101
473,2010,CH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2010,CN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2010,DD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2010,DL,AP,155047.1185,59075.07223,121029.8185,51691.47223,31588.78263,4194.330128,0,0,0,0,31588.78263,4194.330128,42645274231,0.042645274
477,2010,DN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2010,GA,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2010,GJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2010,HP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2010,HR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2010,JH,AP,156458.2413,59612.72932,122131.3413,52161.92932,31876.28008,4232.503782,0,0,0,0,31876.28008,4232.503782,43033399597,0.0430334
483,2010,JK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2010,KL,AP,57695978.5,21982956.74,45037494.88,19235378.9,11754786.16,1560789.929,1183730.838,377838.7927,265603.6584,26826.55428,12020389.82,1587616.483,1.61E+13,16.1432846
485,2010,KA,AP,5627204.975,2144042.041,4392597.575,1876065.241,1146467.967,152226.9849,396811.2434,126659.4367,89035.88093,8992.820006,1235503.848,161219.8049,1.64E+12,1.63965369
486,2010,LD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2010,MH,AP,312740.0922,119158.2515,244124.9922,104265.0515,63716.62296,8460.235857,0,0,0,0,63716.62296,8460.235857,86018283520,0.086018284
488,2010,ML,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2010,MN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2010,MP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2010,MZ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2010,NL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2010,OD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2010,PN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2010,PD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2010,RJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2010,SK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2010,TE,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2010,TN,AP,93153567.02,35492782.81,72715697.12,31056656.01,18978796.95,2519987.58,0,0,0,0,18978796.95,2519987.58,2.56E+13,25.62162684
500,2010,TR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2010,UR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2010,UP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2010,WB,AP,11074962.17,4219712.024,8645118.168,3692304.024,2256375.842,299599.5537,0,0,0,0,2256375.842,299599.5537,3.05E+12,3.046137222
504,2011,AP,AP,18812371.85,4790918.799,13986752.75,3743497.599,3650542.468,340155.2347,0,0,0,0,3650542.468,340155.2347,3.48E+12,3.482675513
505,2011,AN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2011,AR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2011,AS,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2011,BR,AP,2575744.859,655961.1178,1915032.659,512550.7178,499823.524,46573.23936,0,0,0,0,499823.524,46573.23936,4.77E+11,0.476839583
509,2011,CH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2011,CN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2011,DD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2011,DL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2011,DN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2011,GA,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2011,GJ,AP,1634369.405,416222.429,1215132.305,325225.229,317149.5316,29551.79246,0,0,0,0,317149.5316,29551.79246,3.03E+11,0.302565692
516,2011,HP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2011,HR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2011,JH,AP,801569.7082,204134.5671,595956.6082,159505.3671,155544.6747,14493.55426,0,0,0,0,155544.6747,14493.55426,1.48E+11,0.148392091
519,2011,JK,AP,63465.77399,16162.7344,47185.97399,12629.1344,12315.53921,1147.554142,0,0,0,0,12315.53921,1147.554142,11749220073,0.01174922
520,2011,KL,AP,69726255.19,17757081.85,51840559.99,13874915.45,13530386.16,1260752.811,491237.441,124796.2212,113681.1185,8860.531705,13644067.28,1269613.343,1.30E+13,12.99933493
521,2011,KA,AP,45508128.22,11589487.42,33834698.92,9055719.823,8830856.418,822853.6068,2920686.873,741984.7403,675899.1128,52680.91656,9506755.531,875534.5234,8.97E+12,8.966606468
522,2011,LD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2011,MH,AP,1712519.811,436124.8768,1273236.111,340776.4768,332314.625,30964.86625,0,0,0,0,332314.625,30964.86625,3.17E+11,0.317033432
524,2011,ML,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2011,MN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2011,MP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2011,MZ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2011,NL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2011,OD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2011,PN,AP,262663.8174,66892.20427,195287.1174,52267.80427,50969.93764,4749.346503,0,0,0,0,50969.93764,4749.346503,48626130313,0.04862613
531,2011,PD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2011,RJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2011,SK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2011,TE,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2011,TN,AP,133103820.8,33897352.36,98960952.23,26486497.16,25828808.53,2406712.018,0,0,0,0,25828808.53,2406712.018,2.46E+13,24.6410937
536,2011,TR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,2011,UR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2011,UP,AP,133368.6471,33964.79528,99157.8471,26539.19528,25880.19809,2411.500465,0,0,0,0,25880.19809,2411.500465,24690120162,0.02469012
539,2011,WB,AP,5732437.914,1459871.45,4261992.714,1140705.05,1112380.098,103650.873,0,0,0,0,1112380.098,103650.873,1.06E+12,1.061228287
540,2012,AP,AP,19026777.07,4925755.995,14469841.75,3936653.755,3776628.697,349728.6756,3679864.7,940192.704,946043.7507,66753.68198,4722672.447,416482.3576,4.27E+12,4.269771853
541,2012,AN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2012,AR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2012,AS,AP,143649.8218,37188.85064,109245.5218,29721.25064,28513.08119,2640.408395,0,0,0,0,28513.08119,2640.408395,27037707981,0.027037708
544,2012,BR,AP,2234624.6,578511.8245,1699429.4,462345.4245,443551.0734,41074.33954,0,0,0,0,443551.0734,41074.33954,4.21E+11,0.420600086
545,2012,CH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,2012,CN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2012,DD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2012,DL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,2012,DN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,2012,GA,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2012,GJ,AP,142357.135,36854.19282,108262.435,29453.79282,28256.49554,2616.64769,0,0,0,0,28256.49554,2616.64769,26794399025,0.026794399
552,2012,HP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2012,HR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2012,JH,AP,2121783.813,549298.9851,1613614.113,438998.5851,421153.2835,39000.22794,0,0,0,0,421153.2835,39000.22794,3.99E+11,0.399361241
555,2012,JK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2012,KL,AP,66420564.37,17195318.57,50512761.67,13742462.17,13183830.8,1220867.618,0,0,0,0,13183830.8,1220867.618,1.25E+13,12.5016502
557,2012,KA,AP,23410450.41,6060625.297,17803620.21,4843638.897,4646744.875,430304.3961,0,0,0,0,4646744.875,430304.3961,4.41E+12,4.406304958
558,2012,LD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2012,MH,AP,565604.3413,146426.7419,430141.4413,117023.9419,112266.9162,10396.29867,0,0,0,0,112266.9162,10396.29867,1.06E+11,0.106457807
560,2012,ML,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2012,MN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2012,MP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2012,MZ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2012,NL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,2012,OD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2012,PN,AP,285199.0275,73833.88232,216893.5275,59007.88232,56609.21068,5242.205645,0,0,0,0,56609.21068,5242.205645,53680038907,0.053680039
567,2012,PD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2012,RJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,2012,SK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2012,TE,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,2012,TN,AP,127291247.2,32953853.49,96804844.92,26336649.89,25266064.52,2339723.598,0,0,0,0,25266064.52,2339723.598,2.40E+13,23.95870408
572,2012,TR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,2012,UR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,2012,UP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,2012,WB,AP,142841.8925,36979.68951,108631.0925,29554.08951,28352.71514,2625.557955,0,0,0,0,28352.71514,2625.557955,26885639889,0.02688564
576,2013,AP,AP,13036305.13,3343925.583,10260792.73,2741488.783,2678066.903,237418.7164,1202441.084,301542.232,295486.8393,21409.49847,2973553.742,258828.2149,2.65E+12,2.654361121
577,2013,AN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,2013,AR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2013,AS,AP,160502.9481,41170.40133,126330.8481,33753.20133,32972.35135,2923.098494,0,0,0,0,32972.35135,2923.098494,29963703863,0.029963704
580,2013,BR,AP,2421237.565,621068.4817,1905740.665,509177.6817,497398.3136,44095.8622,0,0,0,0,497398.3136,44095.8622,4.52E+11,0.452011918
581,2013,CH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,2013,CN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2013,DD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2013,DL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,2013,DN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,2013,GA,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2013,GJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,2013,HP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2013,HR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2013,JH,AP,2221472.287,569826.9514,1748506.687,467167.7514,456360.2453,40457.71355,0,0,0,0,456360.2453,40457.71355,4.15E+11,0.414718474
591,2013,JK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,2013,KL,AP,50447373.21,12940189.73,39706806.12,10608903.85,10363476.4,918753.4708,0,0,0,0,10363476.4,918753.4708,9.42E+12,9.417834184
593,2013,KA,AP,3676299.122,943002.6806,2893591.622,773112.6806,755227.4133,66953.19032,0,0,0,0,755227.4133,66953.19032,6.86E+11,0.686314735
594,2013,LD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2013,MH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2013,ML,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2013,MN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2013,MP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2013,MZ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2013,NL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2013,OD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2013,PN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2013,PD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,2013,RJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,2013,SK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2013,TE,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2013,TN,AP,94680137.7,24286278.31,74522133.3,19910897.51,19450276.79,1724325.76,0,0,0,0,19450276.79,1724325.76,1.77E+13,17.67548597
608,2013,TR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,2013,UR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,2013,UP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2013,WB,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2014,AP,AP,15289588.55,5758091.948,12411005.15,5133283.148,3239272.344,408824.5283,0,0,0,0,3239272.344,408824.5283,4.16E+12,4.160229113
613,2014,AN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,2014,AR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,2014,AS,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,2014,BR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2014,CH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2014,CN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2014,DD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,2014,DL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,2014,DN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2014,GA,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2014,GJ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,2014,HP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,2014,HR,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2014,JH,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2014,JK,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2014,KL,AP,78305405.84,29489984.33,63562782.74,26290035.13,16589886.3,2093788.887,0,0,0,0,16589886.3,2093788.887,2.13E+13,21.30655301
629,2014,KA,AP,6320951.857,2380484.07,5130901.057,2122178.47,1339165.176,169014.369,3558753.581,850697.97,843094.5664,60399.55587,2182259.742,229413.9248,2.34E+12,2.342633909
630,2014,LD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2014,MH,AP,360680.4251,135833.0242,292774.8251,121093.8242,76414.22935,9644.144718,0,0,0,0,76414.22935,9644.144718,98139541168,0.098139541
632,2014,ML,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,2014,MN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,2014,MP,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,2014,MZ,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2014,NL,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2014,OD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2014,PN,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2014,PD,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
